Artist Name,Artist Slug,Death Year,Artwork Title,Artwork Slug,WikiArt URL,Estimated Image URL,Museum Location,Notes
"Adolph Menzel",adolph-menzel,1905,"Study sheet with heads",study-sheet-with-heads,https://www.wikiart.org/en/adolph-menzel/study-sheet-with-heads,https://uploads5.wikiart.org/00325/images/adolph-menzel/adolph-von-menzel-studienblatt-mit-k-pfen!Large.jpg,"",""
"Adolph Menzel",adolph-menzel,1905,"Abendgesellschaft",abendgesellschaft-1847,https://www.wikiart.org/en/adolph-menzel/abendgesellschaft-1847,https://uploads1.wikiart.org/images/adolph-menzel/abendgesellschaft-1847(1).jpg!Large.jpg,"",""
"Adolph Menzel",adolph-menzel,1905,"Friedrichsgracht bei Mondschein",friedrichsgracht-bei-mondschein-1847,https://www.wikiart.org/en/adolph-menzel/friedrichsgracht-bei-mondschein-1847,https://uploads6.wikiart.org/images/adolph-menzel/friedrichsgracht-bei-mondschein-1847(1).jpg!Large.jpg,"",""
"Adolph Menzel",adolph-menzel,1905,"Aufbahrung der M&#228;rzgefallenen",aufbahrung-der-m-rzgefallenen-1848,https://www.wikiart.org/en/adolph-menzel/aufbahrung-der-m-rzgefallenen-1848,https://uploads4.wikiart.org/images/adolph-menzel/aufbahrung-der-m-rzgefallenen-1848(1).jpg!Large.jpg,"",""
"Adolph Menzel",adolph-menzel,1905,"Clara Schmidt von Knobelsdorff ready to go out",clara-schmidt-von-knobelsdorff-ready-to-go-out-1848,https://www.wikiart.org/en/adolph-menzel/clara-schmidt-von-knobelsdorff-ready-to-go-out-1848,https://uploads3.wikiart.org/images/adolph-menzel/clara-schmidt-von-knobelsdorff-ready-to-go-out-1848(1).jpg!Large.jpg,"",""
"Adolph Menzel",adolph-menzel,1905,"Emilie Menzel Asleep",emilie-menzel-asleep-1848,https://www.wikiart.org/en/adolph-menzel/emilie-menzel-asleep-1848,https://uploads1.wikiart.org/images/adolph-menzel/emilie-menzel-asleep-1848.jpg!Large.jpg,"",""
"Adolph Menzel",adolph-menzel,1905,"Treppenflur bei Nachtbeleuchtung",treppenflur-bei-nachtbeleuchtung-1848,https://www.wikiart.org/en/adolph-menzel/treppenflur-bei-nachtbeleuchtung-1848,https://uploads4.wikiart.org/images/adolph-menzel/treppenflur-bei-nachtbeleuchtung-1848.jpg!Large.jpg,"",""
"Adolph Menzel",adolph-menzel,1905,"Friedrich der Gro&#223;e auf Reisen",friedrich-der-gro-e-auf-reisen-1850,https://www.wikiart.org/en/adolph-menzel/friedrich-der-gro-e-auf-reisen-1850,https://uploads5.wikiart.org/images/adolph-menzel/friedrich-der-gro-e-auf-reisen-1850(1).jpg!Large.jpg,"",""
"Adolph Menzel",adolph-menzel,1905,"Portrait of Paul Johann Ludwig von Heyse",portrait-of-paul-johann-ludwig-von-heyse-1853,https://www.wikiart.org/en/adolph-menzel/portrait-of-paul-johann-ludwig-von-heyse-1853,https://uploads6.wikiart.org/images/adolph-menzel/portrait-of-paul-johann-ludwig-von-heyse-1853(1).jpg!Large.jpg,"",""
"Adolph Menzel",adolph-menzel,1905,"Begegngung mit Kaiser Joseph II in Nei&#223;e",begegngung-mit-kaiser-joseph-ii-in-nei-e-1857,https://www.wikiart.org/en/adolph-menzel/begegngung-mit-kaiser-joseph-ii-in-nei-e-1857,https://uploads5.wikiart.org/images/adolph-menzel/begegngung-mit-kaiser-joseph-ii-in-nei-e-1857(1)!Large.jpg,"",""
"Adriaen Brouwer",adriaen-brouwer,1638,"Father&#39;s of unpleasant duties",father-s-of-unpleasant-duties-1631,https://www.wikiart.org/en/adriaen-brouwer/father-s-of-unpleasant-duties-1631,https://uploads3.wikiart.org/images/adriaen-brouwer/father-s-of-unpleasant-duties-1631.jpg!Large.jpg,"",""
"Adriaen Brouwer",adriaen-brouwer,1638,"Peasants playing cards in a tavern",peasants-playing-cards-in-a-tavern,https://www.wikiart.org/en/adriaen-brouwer/peasants-playing-cards-in-a-tavern,https://uploads3.wikiart.org/images/adriaen-brouwer/peasants-playing-cards-in-a-tavern.jpg!Large.jpg,"Alte Pinakothek, Munich, Germany",""
"Adriaen Brouwer",adriaen-brouwer,1638,"Peasants Smoking And Drinking",peasants-smoking-and-drinking,https://www.wikiart.org/en/adriaen-brouwer/peasants-smoking-and-drinking,https://uploads7.wikiart.org/images/adriaen-brouwer/peasants-smoking-and-drinking.jpg!Large.jpg,"Alte Pinakothek, Munich, Germany",""
"Adriaen Brouwer",adriaen-brouwer,1638,"Smallholders Playing Cards",smallholders-playing-cards,https://www.wikiart.org/en/adriaen-brouwer/smallholders-playing-cards,https://uploads4.wikiart.org/images/adriaen-brouwer/smallholders-playing-cards.jpg!Large.jpg,"",""
"Adriaen Brouwer",adriaen-brouwer,1638,"Smallholders playing dice",smallholders-playing-dice,https://www.wikiart.org/en/adriaen-brouwer/smallholders-playing-dice,https://uploads3.wikiart.org/images/adriaen-brouwer/smallholders-playing-dice.jpg!Large.jpg,"",""
"Adriaen Brouwer",adriaen-brouwer,1638,"Tavern Scene",tavern-scene,https://www.wikiart.org/en/adriaen-brouwer/tavern-scene,https://uploads8.wikiart.org/images/adriaen-brouwer/tavern-scene.jpg!Large.jpg,"National Gallery, London, UK",""
"Adriaen Brouwer",adriaen-brouwer,1638,"The Schlachtfest",the-schlachtfest,https://www.wikiart.org/en/adriaen-brouwer/the-schlachtfest,https://uploads3.wikiart.org/images/adriaen-brouwer/the-schlachtfest.jpg!Large.jpg,"",""
"Adriaen Brouwer",adriaen-brouwer,1638,"Twilight Landscape",twilight-landscape,https://www.wikiart.org/en/adriaen-brouwer/twilight-landscape,https://uploads5.wikiart.org/images/adriaen-brouwer/twilight-landscape.jpg!Large.jpg,"Louvre, Paris, France",""
"Adriaen Brouwer",adriaen-brouwer,1638,"A Boor Asleep",a-boor-asleep,https://www.wikiart.org/en/adriaen-brouwer/a-boor-asleep,https://uploads0.wikiart.org/images/adriaen-brouwer/a-boor-asleep.jpg!Large.jpg,"Wallace Collection, London, UK",""
"Adriaen Brouwer",adriaen-brouwer,1638,"The Bitter Drunk",the-bitter-drunk,https://www.wikiart.org/en/adriaen-brouwer/the-bitter-drunk,https://uploads3.wikiart.org/images/adriaen-brouwer/the-bitter-drunk.jpg!Large.jpg,"St&#228;del, Frankfurt am Main, Germany",""
"Adriaen van Ostade",adriaen-van-ostade,1685,"Landscape with an Old Oak",landscape-with-an-old-oak,https://www.wikiart.org/en/adriaen-van-ostade/landscape-with-an-old-oak,https://uploads6.wikiart.org/images/adriaen-van-ostade/landscape-with-an-old-oak.jpg!Large.jpg,"Rijksmuseum, Amsterdam, Netherlands",""
"Adriaen van Ostade",adriaen-van-ostade,1685,"Dancing Couple and Merry Company in an Interior",dancing-couple-and-merry-company-in-an-interior,https://www.wikiart.org/en/adriaen-van-ostade/dancing-couple-and-merry-company-in-an-interior,https://uploads1.wikiart.org/images/adriaen-van-ostade/dancing-couple-and-merry-company-in-an-interior.jpg!Large.jpg,"Rijksmuseum, Amsterdam, Netherlands",""
"Adriaen van Ostade",adriaen-van-ostade,1685,"Cottage Interior with a Family around the Hearth",cottage-interior-with-a-family-around-the-hearth,https://www.wikiart.org/en/adriaen-van-ostade/cottage-interior-with-a-family-around-the-hearth,https://uploads2.wikiart.org/images/adriaen-van-ostade/cottage-interior-with-a-family-around-the-hearth.jpg!Large.jpg,"",""
"Adriaen van Ostade",adriaen-van-ostade,1685,"The Peasant Settling His Debt",the-peasant-settling-his-debt,https://www.wikiart.org/en/adriaen-van-ostade/the-peasant-settling-his-debt,https://uploads1.wikiart.org/images/adriaen-van-ostade/the-peasant-settling-his-debt.jpg!Large.jpg,"Brooklyn Museum, New York City, NY, US",""
"Adriaen van Ostade",adriaen-van-ostade,1685,"A Peasant in a Red Beret Smoking a Pipe",a-peasant-in-a-red-beret-smoking-a-pipe,https://www.wikiart.org/en/adriaen-van-ostade/a-peasant-in-a-red-beret-smoking-a-pipe,https://uploads2.wikiart.org/images/adriaen-van-ostade/a-peasant-in-a-red-beret-smoking-a-pipe.jpg!Large.jpg,"",""
"Adriaen van Ostade",adriaen-van-ostade,1685,"A Village Inn",a-village-inn,https://www.wikiart.org/en/adriaen-van-ostade/a-village-inn,https://uploads2.wikiart.org/images/adriaen-van-ostade/a-village-inn!Large.jpg,"Hermitage Museum, Saint Petersburg, Russia",""
"Adriaen van Ostade",adriaen-van-ostade,1685,"Interior with a Peasant Family",interior-with-a-peasant-family,https://www.wikiart.org/en/adriaen-van-ostade/interior-with-a-peasant-family,https://uploads2.wikiart.org/images/adriaen-van-ostade/interior-with-a-peasant-family.jpg!Large.jpg,"Budapest Museum of Fine Arts, Budapest, Hungary",""
"Adriaen van Ostade",adriaen-van-ostade,1685,"Three Peasants at an Inn",three-peasants-at-an-inn,https://www.wikiart.org/en/adriaen-van-ostade/three-peasants-at-an-inn,https://uploads5.wikiart.org/images/adriaen-van-ostade/three-peasants-at-an-inn.jpg!Large.jpg,"Dulwich Picture Gallery, London, UK",""
"Adriaen van Ostade",adriaen-van-ostade,1685,"A Frozen Lake",a-frozen-lake,https://www.wikiart.org/en/adriaen-van-ostade/a-frozen-lake,https://uploads2.wikiart.org/images/adriaen-van-ostade/a-frozen-lake!Large.jpg,"Hermitage Museum, Saint Petersburg, Russia",""
"Adriaen van Ostade",adriaen-van-ostade,1685,"Wandering Musician",wandering-musician,https://www.wikiart.org/en/adriaen-van-ostade/wandering-musician,https://uploads8.wikiart.org/images/adriaen-van-ostade/wandering-musician.jpg!Large.jpg,"Hermitage Museum, Saint Petersburg, Russia",""
"Aelbert Cuyp",aelbert-cuyp,1691,"Panoramic Landscape with Shepherds, Sheep and a Town in the Distance",panoramic-landscape-with-shepherds-sheep-and-a-town-in-the-distance-1644,https://www.wikiart.org/en/aelbert-cuyp/panoramic-landscape-with-shepherds-sheep-and-a-town-in-the-distance-1644,https://uploads2.wikiart.org/images/aelbert-cuyp/panoramic-landscape-with-shepherds-sheep-and-a-town-in-the-distance-1644.jpg!Large.jpg,"",""
"Aelbert Cuyp",aelbert-cuyp,1691,"The Maas at Dordrecht",the-maas-at-dordrecht-1650,https://www.wikiart.org/en/aelbert-cuyp/the-maas-at-dordrecht-1650,https://uploads1.wikiart.org/images/aelbert-cuyp/the-maas-at-dordrecht-1650.jpg!Large.jpg,"",""
