Artist Name,Artist Slug,Death Year,Artwork Title,Artwork Slug,WikiArt URL,Estimated Image URL,Museum Location,Notes
"Adriaen Brouwer",adriaen-brouwer,1638,"Portrait of a Man",portrait-of-a-man,https://www.wikiart.org/en/adriaen-brouwer/portrait-of-a-man,https://uploads4.wikiart.org/images/adriaen-brouwer/portrait-of-a-man.jpg!Large.jpg,"Museum Boijmans van Beuningen, Rotterdam, Netherlands",""
"Adriaen Brouwer",adriaen-brouwer,1638,"Farmers Fight Party",farmers-fight-party,https://www.wikiart.org/en/adriaen-brouwer/farmers-fight-party,https://uploads6.wikiart.org/images/adriaen-brouwer/farmers-fight-party.jpg!Large.jpg,"Rijksmuseum, Amsterdam, Netherlands",""
"Adriaen Brouwer",adriaen-brouwer,1638,"Peasant Inn",peasant-inn,https://www.wikiart.org/en/adriaen-brouwer/peasant-inn,https://uploads7.wikiart.org/images/adriaen-brouwer/peasant-inn.jpg!Large.jpg,"Bredius Museum, Hague, Netherlands",""
"Adriaen Brouwer",adriaen-brouwer,1638,"Drinkers in the yard",drinkers-in-the-yard,https://www.wikiart.org/en/adriaen-brouwer/drinkers-in-the-yard,https://uploads7.wikiart.org/images/adriaen-brouwer/drinkers-in-the-yard.jpg!Large.jpg,"Royal Museums of Fine Arts of Belgium, Brussels, Belgium",""
"Adriaen Brouwer",adriaen-brouwer,1638,"Father&#39;s of unpleasant duties",father-s-of-unpleasant-duties-1631,https://www.wikiart.org/en/adriaen-brouwer/father-s-of-unpleasant-duties-1631,https://uploads3.wikiart.org/images/adriaen-brouwer/father-s-of-unpleasant-duties-1631.jpg!Large.jpg,"",""
"Adriaen Brouwer",adriaen-brouwer,1638,"Village barbershop",village-barbershop,https://www.wikiart.org/en/adriaen-brouwer/village-barbershop,https://uploads5.wikiart.org/images/adriaen-brouwer/village-barbershop.jpg!Large.jpg,"Alte Pinakothek, Munich, Germany",""
"Adriaen Brouwer",adriaen-brouwer,1638,"Interior with Smokers",interior-with-smokers-1632,https://www.wikiart.org/en/adriaen-brouwer/interior-with-smokers-1632,https://uploads4.wikiart.org/images/adriaen-brouwer/interior-with-smokers-1632.jpg!Large.jpg,"Louvre, Paris, France",""
"Adriaen Brouwer",adriaen-brouwer,1638,"Jan Davidszoon de Heem",jan-davidszoon-de-heem,https://www.wikiart.org/en/adriaen-brouwer/jan-davidszoon-de-heem,https://uploads0.wikiart.org/images/adriaen-brouwer/jan-davidszoon-de-heem.jpg!Large.jpg,"Rijksmuseum, Amsterdam, Netherlands",""
"Adriaen Brouwer",adriaen-brouwer,1638,"Peasants Fighting",peasants-fighting,https://www.wikiart.org/en/adriaen-brouwer/peasants-fighting,https://uploads4.wikiart.org/images/adriaen-brouwer/peasants-fighting.jpg!Large.jpg,"Alte Pinakothek, Munich, Germany",""
"Adriaen Brouwer",adriaen-brouwer,1638,"Village Scene with Men Drinking",village-scene-with-men-drinking,https://www.wikiart.org/en/adriaen-brouwer/village-scene-with-men-drinking,https://uploads0.wikiart.org/images/adriaen-brouwer/village-scene-with-men-drinking.jpg!Large.jpg,"Thyssen-Bornemisza Museum, Madrid, Spain",""
"Adriaen Brouwer",adriaen-brouwer,1638,"Feeling",feeling,https://www.wikiart.org/en/adriaen-brouwer/feeling,https://uploads3.wikiart.org/images/adriaen-brouwer/feeling.jpg!Large.jpg,"Residenzgalerie, Salzburg, Austria",""
