Artist Name,Artist Slug,Death Year,Artwork Title,Artwork Slug,WikiArt URL,Estimated Image URL,Museum Location,Notes
"Claude Monet",claude-monet,1926,"The Seine Estuary at Honfluer",the-seine-estuary-at-honfluer,https://www.wikiart.org/en/claude-monet/the-seine-estuary-at-honfluer,https://uploads2.wikiart.org/images/claude-monet/the-seine-estuary-at-honfluer.jpg,,
"Claude Monet",claude-monet,1926,"Victor Jacquemont Holding a Parasol",victor-jacquemont-holding-a-parasol,https://www.wikiart.org/en/claude-monet/victor-jacquemont-holding-a-parasol,https://uploads2.wikiart.org/images/claude-monet/victor-jacquemont-holding-a-parasol.jpg,,
"Claude Monet",claude-monet,1926,"Wooded Path",wooded-path-1865,https://www.wikiart.org/en/claude-monet/wooded-path-1865,https://uploads2.wikiart.org/images/claude-monet/wooded-path-1865.jpg,,
"Claude Monet",claude-monet,1926,"Lunch&#160;on&#160;the&#160;Grass",lunch-on-the-grass-1,https://www.wikiart.org/en/claude-monet/lunch-on-the-grass-1,https://uploads2.wikiart.org/images/claude-monet/lunch-on-the-grass-1.jpg,,
"Claude Monet",claude-monet,1926,"The Pave de Chailly in the Forest",the-pave-de-chailly-in-the-forest,https://www.wikiart.org/en/claude-monet/the-pave-de-chailly-in-the-forest,https://uploads2.wikiart.org/images/claude-monet/the-pave-de-chailly-in-the-forest.jpg,,
"Claude Monet",claude-monet,1926,"Le D&#233;jeuner sur l&#39;herbe",le-dejeuner-sur-lherbe-1866,https://www.wikiart.org/en/claude-monet/le-dejeuner-sur-lherbe-1866,https://uploads2.wikiart.org/images/claude-monet/le-dejeuner-sur-lherbe-1866.jpg,,
"Claude Monet",claude-monet,1926,"Adolphe Monet Reading in the Garden",adolphe-monet-reading-in-the-garden,https://www.wikiart.org/en/claude-monet/adolphe-monet-reading-in-the-garden,https://uploads2.wikiart.org/images/claude-monet/adolphe-monet-reading-in-the-garden.jpg,,
"Claude Monet",claude-monet,1926,"Boats in the Port of Honfleur",boats-in-the-port-of-honfleur,https://www.wikiart.org/en/claude-monet/boats-in-the-port-of-honfleur,https://uploads2.wikiart.org/images/claude-monet/boats-in-the-port-of-honfleur.jpg,,
"Claude Monet",claude-monet,1926,"Camille (also known as The Woman in a Green Dress)",camille-also-known-as-the-woman-in-a-green-dress,https://www.wikiart.org/en/claude-monet/camille-also-known-as-the-woman-in-a-green-dress,https://uploads2.wikiart.org/images/claude-monet/camille-also-known-as-the-woman-in-a-green-dress.jpg,,
"Claude Monet",claude-monet,1926,"Camille with a Small Dog",camille-with-a-small-dog,https://www.wikiart.org/en/claude-monet/camille-with-a-small-dog,https://uploads2.wikiart.org/images/claude-monet/camille-with-a-small-dog.jpg,,
"Claude Monet",claude-monet,1926,"Garden in Bloom at Sainte-Addresse",garden-in-bloom-at-sainte-addresse,https://www.wikiart.org/en/claude-monet/garden-in-bloom-at-sainte-addresse,https://uploads2.wikiart.org/images/claude-monet/garden-in-bloom-at-sainte-addresse.jpg,,
"Claude Monet",claude-monet,1926,"Jeanne-Marguerite Lecadre in the Garden",jeanne-marguerite-lecadre-in-the-garden,https://www.wikiart.org/en/claude-monet/jeanne-marguerite-lecadre-in-the-garden,https://uploads2.wikiart.org/images/claude-monet/jeanne-marguerite-lecadre-in-the-garden.jpg,,
"Claude Monet",claude-monet,1926,"Open Sea",open-sea,https://www.wikiart.org/en/claude-monet/open-sea,https://uploads2.wikiart.org/images/claude-monet/open-sea.jpg,,
"Claude Monet",claude-monet,1926,"Sailboats",sailboats-1866,https://www.wikiart.org/en/claude-monet/sailboats-1866,https://uploads2.wikiart.org/images/claude-monet/sailboats-1866.jpg,,
"Claude Monet",claude-monet,1926,"Sailing Boats at Honfleur",sailing-boats-at-honfleur,https://www.wikiart.org/en/claude-monet/sailing-boats-at-honfleur,https://uploads2.wikiart.org/images/claude-monet/sailing-boats-at-honfleur.jpg,,
"Claude Monet",claude-monet,1926,"Seascape",seascape,https://www.wikiart.org/en/claude-monet/seascape,https://uploads2.wikiart.org/images/claude-monet/seascape.jpg,,
"Claude Monet",claude-monet,1926,"Seascape, Night Effect",seascape-night-effect,https://www.wikiart.org/en/claude-monet/seascape-night-effect,https://uploads2.wikiart.org/images/claude-monet/seascape-night-effect.jpg,,
"Claude Monet",claude-monet,1926,"The Green Wave",the-green-wave,https://www.wikiart.org/en/claude-monet/the-green-wave,https://uploads2.wikiart.org/images/claude-monet/the-green-wave.jpg,,
